Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,alternative_txt,attacktype1_txt,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,addnotes,scite1,scite2,scite3
2015,12,5,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,"12/05/2015: An assailant armed with a machete attacked tube passengers in Leytonstone area, London, England, United Kingdom. At least three people were injured in the attack. An individual, identified as Muhaydin Mire, claimed responsibility for the incident and stated that the attack was carried out in retaliation for Western operations targeting the Islamic State of Iraq and the Levant (ISIL) in Syria.",Lack of Intentionality,Armed Assault,Transportation,102.0,Subway,London Underground,Subway Station,216.0,Great Britain,Jihadi-inspired extremists,"An individual, identified as Muhaydin Mire, claimed responsibility for the incident and stated that the attack was carried out in retaliation for Western operations targeting the Islamic State of Iraq and the Levant (ISIL) in Syria.",9,Melee,23.0,Knife or Other Sharp Object,0.0,3.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. There is doubt this incident meets terrorism-related criteria. The offender was later determined to suffer mental health issues.","""London - Police charge suspect in London Tube stabbing,"" AFP (North European Service), December 7, 2015.","""Leytonstone Tube station 'terror attack': Police appeal for footage,"" BBC Online, December 6, 2015.","""Syria war-inspired knifeman jailed over London tube attack,"" Middle East Eye, August 1, 2016."
2015,12,27,209,Turkey,10,Middle East & North Africa,Gaziantep,Gaziantep,37.067631,37.37315,"12/27/2015: Assailants opened fire on Naji al-Jarf in Gaziantep city, Gaziantep province, Turkey. Al-Jarf, the Hinta editor, was killed in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",,Assassination,Journalists & Media,56.0,Other (including online news agencies),Hinta,Editor: Naji al-Jarf,200.0,Syria,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources posited that the Islamic State of Iraq and the Levant (ISIL) carried out the attack because Naji al-Jarf had produced a film on Islamic State of Iraq and the Levant (ISIL)'s atrocities.",5,Firearms,3.0,Handgun,1.0,0.0,,"""Three arrested over killing of Syrian journalist in Turkey,"" The Guardian, January 10, 2016.","""Syrian Unrest: Roundup of Opposition, Pan-Arab Reports on Field Incidents 29 December 2015,"" OSC Summary, December 29, 2015.","""State PAS: Southeast Turkey Press Summary 28 December 2015,"" Adana US Consulate Public Affairs Section, December 28, 2015."
2014,3,20,209,Turkey,10,Middle East & North Africa,Nigde,Ulukisla,37.547059000000004,34.486508,"03/20/2014: Assailants opened fire on security forces along the highway outside of Ulukisla town, Nigde province, Turkey. Three people, including a soldier, a police officer and a civilian truck driver, were killed and six others, including four assailants, were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Armed Assault,Military,36.0,Military Checkpoint,Turkish Gendarmerie,Checkpoint,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,3.0,6.0,,"""Istanbul - Turkey jails four IS members over 2014 attack,"" AFP (North European Service), June 15, 2016.","""3 killed in   attack   on highway in Turkey,"" The Associated Press, March 20, 2014.","""ISIL suspects clash with police in Istanbul,"" Hurriyet Daily News Online, March 25, 2014."
2014,4,19,6,Algeria,10,Middle East & North Africa,Tizi Ouzou,Iboudraren,36.518291,4.239624,"04/19/2014: Assailants opened fire on a military convoy in Iboudraren town, Tizi Ouzou province, Algeria. At least 11 soldiers were killed and 5 others were wounded in the attack. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident.",Insurgency/Guerilla Action,Armed Assault,Military,29.0,Military Unit/Patrol/Convoy,People's National Army (ANP),Convoy,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,5,Firearms,5.0,Unknown Gun Type,11.0,5.0,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Algerian army 'kills jihadist behind Herve Gourdel beheading',"" BBC, December 23, 2014.","""Qaeda group claims Algeria   attack   that killed 11 soldiers,"" Agence France Presse -- English, May 1, 2014.","""Militants kill 11 Algerian soldiers in ambush,"" Reuters, April 20, 2014."
2014,4,27,217,United States,1,North America,Washington,Seattle,47.610786,-122.33130600000001,"04/27/2014: An assailant shot and killed a civilian, Leroy Henderson in Skyway neighborhood, Seattle, Washington, United States. Prosecutors later indicted Ali Muhammad Brown for the murder of Henderson. Authorities claim that Brown committed the act to punish the United States for its involvement in Iraq and Afghanistan. Brown has been indicted on murder charges for two similar attacks that occurred in Washington and New Jersey in 2014.",,Armed Assault,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Leroy Henderson,217.0,United States,Jihadi-inspired extremists,"Ali Muhammad Brown claimed responsibility for the incident and stated later, at his trial, that the attacks were in response to the foreign policy decisions made by the United States.",5,Firearms,5.0,Unknown Gun Type,1.0,0.0,,"""Prosecutor: Seattle man charged with killing 4 was on terrorism watch list,"" Seattle Times, January 20, 2016.","""UR student might have been slain as 'vengeance' for U.S. military action,"" Richmond Times Dispatch, September 15, 2014.","""NJ student's accused killer also charged with 3 murders in Wash.,"" CBS News, August 21, 2014."
2014,5,15,167,Russia,9,Eastern Europe,Dagestan,Sogratl,42.98542,47.450668,"05/15/2014: Assailants opened fire on a police patrol in Sogratl village, Gunibskiy district, Dagestan republic, Russia. At least three police officers were killed and seven others were injured in the attack. No group claimed responsibility for the incident; however sources attributed the attack to Muslim fundamentalists.",,Armed Assault,Police,23.0,Police Patrol (including vehicles and convoys),Russian Police,Patrol,167.0,Russia,Muslim extremists,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,3.0,7.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Three police killed, seven wounded in Russia's Dagestan,"" Interfax, May 15, 2014.","""Three Police Officers Killed, Seven Wounded In Daghestan,"" Radio Free Europe, May 15, 2014.","""Four police officers killed, 13 wounded in Russia's Dagestan,"" BBC Monitoring Trans Caucasus Unit Supplied by BBC Worldwide Monitoring, May 16, 2014."
2014,5,24,21,Belgium,8,Western Europe,Brussels,Brussels,50.836426,4.367415,"05/24/2014: Assailants opened fire on visitors of the Jewish Museum in Brussels city, Brussels capital region, Belgium. At least four people, including two Israeli tourists, a French tourist, and a Belgian museum worker, were killed in the assault. Mehdi Nenmouche, an Islamic State of Iraq and Levant (ISIL) member who had recently returned from Syria, claimed responsibility for the attack.",,Armed Assault,Private Citizens & Property,81.0,Museum/Cultural Center/Cultural House,Jewish Museum of Belgium,Jewish Museum,21.0,Belgium,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources posited that the attack was related to anti-Semitism.",5,Firearms,2.0,Automatic or Semi-Automatic Rifle,4.0,0.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""BBC News - France arrests Syria jihad suspects as Nemmouche held,"" BBC Online, June 2, 2014.","""Three dead in   gunman attack   on Brussels Jewish Museum,"" Agence France Presse -- English, May 24, 2014.","""Jewish museum shooting suspect 'is Islamic State torturer',"" The Guardian, September 6, 2014."
2014,5,27,208,Tunisia,10,Middle East & North Africa,Kasserine,Kasserine,35.166361,8.833522,"05/27/2014: Assailants opened fire on the private residence of Lotfi Ben Jeddou in Kasserine town, Kasserine governorate, Tunisia. Jeddou, the head of the Tunisian Ministry of the Interior, was not harmed; however, at least four police officers were killed and another was injured in the assault. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the attack. Sources also attributed the incident to the Okba Ibn Nafaa Brigade.",,Armed Assault,Government (General),18.0,"Government Personnel (excluding police, military)",Tunisian Ministry of the Interior,Minister: Lotfi Ben Jeddou,208.0,Tunisia,Al-Qaida in the Islamic Maghreb (AQIM),"The specific motive is unknown; however, sources speculated that the attack was carried out in retaliation for recent military operations in the area that were deemed successful.",5,Firearms,2.0,Automatic or Semi-Automatic Rifle,4.0,1.0,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Attack On Tunisia Minister's Home Kills Four Police,"" AFP (World Service), May 28, 2014.","""Al Qaeda claims attack on Tunisia minister's home,"" Times Live South Africa, June 13, 2014.","""4 Policemen Killed in Attack on Tunisian Minister's Home,"" MENAFN, May 28, 2014."
2014,5,29,93,Indonesia,5,Southeast Asia,Yogyakarta,Sleman district,-7.6889199999999995,110.348754,"05/29/2014: Assailants attacked a Catholic prayer meeting at a private residence in Sleman district, Yogyakarta Special Region province, Indonesia. Seven people were injured in the attack. This was one of two related attacks targeting this prayer gathering by the same assailants on the same day. Muslim fundamentalists claimed responsibility for the incident, stating that the building lacked the necessary permits.",,Armed Assault,Private Citizens & Property,69.0,Religion Identified,Not Applicable,Catholic Prayer Meeting,93.0,Indonesia,Muslim extremists,"Muslim extremists claimed responsibility for the attack and stated the building lacked the necessary building permits.  Other sources speculated that the victims, who were Christian, may have been targeted as part of a larger trend of sectarian violence between Indonesia's majority Muslim and minority Christian communities.",9,Melee,23.0,Knife or Other Sharp Object,0.0,7.0,"The assailants claimed to be followers of Jafar Umar Thalib, the former head of Laskar Jihad.","""Self-Styled Jihadists Attack Yogya Catholic Prayer Meeting,"" Jakarta Globe, May 31, 2014.","""Militants attack Christian church in Indonesia,"" UCAN India, June 3, 2014.","""Yogyakarta, another attack on Sleman's Christians,"" AsiaNews.it, June 2, 2014."
2014,5,29,93,Indonesia,5,Southeast Asia,Yogyakarta,Sleman district,-7.6889199999999995,110.348754,"05/29/2014: Assailants attacked a private residence, which was previously hosting a Catholic prayer meeting, in Sleman district, Yogyakarta Special Region province, Indonesia. The assailants were reportedly targeting the owner of the aforementioned residence; however, there were no reported casualties. This was one of two related attacks targeting this prayer gathering by the same assailants on the same day. Muslim fundamentalists claimed responsibility for the incident.",,Facility/Infrastructure Attack,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Julius Felicianus,93.0,Indonesia,Muslim extremists,"Muslim extremists claimed responsibility for the attack and stated the building lacked the necessary building permits.  Other sources speculated that the victims, who were Christian, may have been targeted as part of a larger trend of sectarian violence between Indonesia's majority Muslim and minority Christian communities.",12,Other,,,0.0,0.0,"The assailants claimed to be followers of Jafar Umar Thalib, the former head of Laskar Jihad.","""Self-Styled Jihadists Attack Yogya Catholic Prayer Meeting,"" Jakarta Globe, May 31, 2014.","""Militants attack Christian church in Indonesia,"" UCAN India, June 3, 2014.","""Yogyakarta, another attack on Sleman's Christians,"" AsiaNews.it, June 2, 2014."
2014,6,1,217,United States,1,North America,Washington,Seattle,47.610786,-122.33130600000001,"06/01/2014: An assailant shot and killed two civilians in Seattle, Washington, United States. Prosecutors later indicted Ali Muhammad Brown for the murders of the two victims. Brown claimed responsibility for the incident, stating that he committed the act to punish the United States for its involvement in Iraq, Iran and Afghanistan. Brown has been indicted on murder charges for two similar attacks that occurred in Washington and New Jersey states in 2014.",,Armed Assault,Private Citizens & Property,68.0,Named Civilian,Not Applicable,"Civilians: Ahmed Said, Dwone Anderson-Young",217.0,United States,Jihadi-inspired extremists,"Ali Muhammad Brown claimed responsibility for the incident and stated later, at his trial, that the attacks were in response to the foreign policy decisions made by the United States.",5,Firearms,5.0,Unknown Gun Type,2.0,0.0,,"""Prosecutor: Seattle man charged with killing 4 was on terrorism watch list,"" Seattle Times, January 20, 2016.","""UR student might have been slain as 'vengeance' for U.S. military action,"" Richmond Times Dispatch, September 15, 2014.","""NJ student's accused killer also charged with 3 murders in Wash.,"" CBS News, August 21, 2014."
2014,6,21,6,Algeria,10,Middle East & North Africa,Jijel,Sidi Abdelaziz,36.856394,6.051944000000001,"06/21/2014: A roadside bomb, targeting military personnel, detonated in Ballota area, Sidi Abdelaziz town, Jijel province, Algeria. A soldier was killed and two others were wounded in the blast. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident.",Insurgency/Guerilla Action,Bombing/Explosion,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",People's National Army (ANP),Personnel,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,6,Explosives,12.0,Remote Trigger,1.0,2.0,,"""Africa Command OSINT Daily 2 July 2014,"" OSC Summary, July 3, 2014.","""Algerian soldier killed, two injured in explosion in Jijel Province,"" BBC Monitoring Middle East - Political Supplied by BBC Worldwide Monitoring, June 24, 2014.",
2014,6,25,217,United States,1,North America,New Jersey,West Orange,40.798588,-74.238395,"06/25/2014: Assailants shot and killed Brendan Tevlin as he was stopped at a traffic signal in West Orange, New Jersey, United States. Police later arrested three suspects, including Ali Muhammad Brown, in connection with the case. Authorities claim that Brown committed the act to punish the United States for its involvement in Iraq and Afghanistan. Brown has been indicted on murder charges in connection with two separate attacks that occurred earlier in the year in Skywalk and Seattle, which are both located in the state of Washington.",,Armed Assault,Private Citizens & Property,70.0,Student,Not Applicable,Student: Brendan Tevlin,217.0,United States,Jihadi-inspired extremists,"In his confession, Ali Muhammad Brown stated that the attack was in revenge for the United States' foreign policy actions.",5,Firearms,5.0,Unknown Gun Type,1.0,0.0,,"""Prosecutor: Seattle man charged with killing 4 was on terrorism watch list,"" Seattle Times, January 20, 2016.","""UR student might have been slain as 'vengeance' for U.S. military action,"" Richmond Times Dispatch, September 15, 2014.","""NJ student's accused killer also charged with 3 murders in Wash.,"" CBS News, August 21, 2014."
2014,7,8,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,"07/08/2014: Assailants set a mosque on fire in Esenyurt neighborhood, Istanbul city, Istanbul province, Turkey. There were no reports of casualties in the attack, but the mosque's library was damaged. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Facility/Infrastructure Attack,Religious Figures/Institutions,86.0,Place of Worship,Muhammediye Mosque,Mosque,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources speculated that the attack, which targeted a Shiite mosque, is part of a larger trend of sectarian violence between Turkey's majority Sunni and minority Shiite communities.",8,Incendiary,18.0,Arson/Fire,0.0,0.0,,"""ISIL 'attacks Shiite mosque' in Istanbul,"" Turkish Daily, July 16, 2014.","""Turkey's Top Religious Official Condemns Mosque Arson Attack,"" Anadolu Agency Online, July 11, 2014.","""Turkish Deputy PM Condemns Arson Attack on Istanbul Mosque,"" Anadolu Agency Online, July 9, 2014."
2014,7,9,167,Russia,9,Eastern Europe,Dagestan,Kizilyurt,43.201,46.863865000000004,"07/09/2014: Assailants attacked Aitemir Salimgereev in Kizilyurt town, Dagestan republic, Russia. Salimgereev, a former police chief, was tied up in his home along with his son. Salimgereev was killed in the attack, while his son was released later the same day. Muslim fundamentalists claimed responsibility for the incident.",,Assassination,Police,25.0,Police Security Forces/Officers,Russian Police,Former Colonel: Aitemir Salimgereev,167.0,Russia,Muslim extremists,Muslim extremists claimed responsibility for the incident and stated that the victim was targeted because he persecuted Muslims during his service in the police force.,9,Melee,23.0,Knife or Other Sharp Object,1.0,0.0,,"""Retired Top Police Official Killed In Daghestan,"" Radio Free Europe, July 10, 2014.","""Militants claim responsibility for killing ex-head of Kizilyurt GOVD and policeman near Khasavyurt,"" Caucasian Knot, July 12, 2014.",
2014,7,12,6,Algeria,10,Middle East & North Africa,Oum El Bouaghi,Ain Kercha,35.924803000000004,6.695967,"07/12/2014: A roadside bomb detonated near a military vehicle in Ain Kercha town, Oum El Bouaghi province, Algeria. Seven soldiers were killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Islamic Maghreb (AQIM).",Insurgency/Guerilla Action,Bombing/Explosion,Military,29.0,Military Unit/Patrol/Convoy,People's National Army (ANP),Convoy,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,6,Explosives,16.0,Unknown Explosive Type,7.0,0.0,,"""Bomb kills 7 security forces in western Algeria,"" The Associated Press, July 13, 2014.","""Bomb kills seven Algerian troops: ministry,"" Agence France Presse -- English, July 13, 2014.","""Roadside bomb kills seven members of Algeria's security forces,"" Reuters Africa, July 14, 2014."
2014,7,26,208,Tunisia,10,Middle East & North Africa,Kef,Sakiet Sidi Youssef,36.222938,8.355381,"07/26/2014: Assailants opened fire on military supply vehicles in Sak-i-et Sidi Yousef town, Kef governorate, Tunisia. Two soldiers were killed and four others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",Insurgency/Guerilla Action,Armed Assault,Military,35.0,Military Transportation/Vehicle (excluding convoys),Tunisian Army,Supply Vehicles,208.0,Tunisia,Muslim extremists,,5,Firearms,5.0,Unknown Gun Type,2.0,4.0,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Tunisian soldiers killed near Algeria border,"" Al Jazeera, July 27, 2014.","""Two Tunisian   soldiers   killed in   militant attack,"" Philippines News Agency, July 27, 2014.","""Militants kill 2 Tunisian soldiers near Algerian border -army,"" Himalayan Times, July 27, 2014."
2014,9,23,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.814107,144.96328,"09/23/2014: An assailant stabbed two police officers in Melbourne city, Victoria state, Australia. Authorities shot and killed the assailant and the two police officers were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to an individual, identified as Abdul Numan Haider.",,Armed Assault,Police,25.0,Police Security Forces/Officers,Australian Federal Police (AFP),Officers,14.0,Australia,Jihadi-inspired extremists,"The specific motive is unknown; however, sources posited that prior to the attack the assailant, Abdul Numan Haider, had posted a message on Facebook, which criticized the Australian Federal Police (AFP) and alleged that they were at war with Islam.",9,Melee,23.0,Knife or Other Sharp Object,1.0,2.0,,"""ISIS Lieutenant Emerges From Australian Red-Light District,"" The New York Times, September 26, 2014.","""Australian 'terror suspect' killed by police,"" Al Jazeera, September 24, 2014.","""IS claims it ordered knife attack,"" NEWS.com.au, November 22, 2014."
2014,9,24,122,Maldives,6,South Asia,Male,Male,4.175278,73.508889,"09/24/2014: Assailants attacked the vehicle of Ali Waheed in Male city, Male province, Maldives. Waheed, a Maldivian Democratic Party (MDP) chairperson, was unharmed; however, the vehicle was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",,Facility/Infrastructure Attack,Private Citizens & Property,84.0,Political Party Member/Rally,Maldivian Democratic Party (MDP),Car of Chair: Ali Waheed,122.0,Maldives,Muslim extremists,,12,Other,,,0.0,0.0,,"""Maldives: MDP Office Comes Under Arson Attack Amid Escalating Tensions With Radical Muslims,"" Minivan News Online, September 26, 2014.",,
2014,9,25,122,Maldives,6,South Asia,Male,Male,4.175278,73.508889,"09/25/2014: Assailants attacked the Minivan News office building in Male city, Male province, Maldives. There were no reported casualties; however, security cameras were damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",,Facility/Infrastructure Attack,Journalists & Media,56.0,Other (including online news agencies),Minivan News,Office,122.0,Maldives,Muslim extremists,"The specific motive is unknown; however, sources suspected that the Minivan News office was targeted because the assailants believed it was not Islamic.",9,Melee,23.0,Knife or Other Sharp Object,0.0,0.0,,"""Maldives: Three Arrested in Connection With Minivan News Journalist's Disappearance,"" Minivan News Online, September 28, 2014.",,
2014,9,26,122,Maldives,6,South Asia,Male,Male,4.175278,73.508889,"09/26/2014: Assailants threw Molotov cocktails at the Maldivian Democratic Party (MDP) office building in Male city, Maldives. Although there were no reported casualties, the office building was damaged in the attack. This was one of two attacks on political entities in Male on the same day. No group claimed responsibility for the incident; however, sources attributed the incident to Muslim fundamentalists.",,Facility/Infrastructure Attack,Private Citizens & Property,84.0,Political Party Member/Rally,Maldivian Democratic Party (MDP),Office,122.0,Maldives,Muslim extremists,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,,"""Maldives: Three Arrested in Connection With Minivan News Journalist's Disappearance,"" Minivan News Online, September 28, 2014.","""Maldives: MDP Office Comes Under Arson Attack Amid Escalating Tensions With Radical Muslims,"" Minivan News Online, September 26, 2014.",
2014,9,26,122,Maldives,6,South Asia,Male,Male,4.175278,73.508889,"09/26/2014: Assailants attacked the residence of Hamid Abdul Ghafoor, a former Maldivian Democratic Party (MDP) Member of Parliament (MP), in Male city, Maldives. Although Ghafoor escaped unharmed, the door of his residence was damaged in the assault. This was one of two attacks on political entities in Male on the same day. No group claimed responsibility; however, sources attributed the incident to Muslim fundamentalists.",,Facility/Infrastructure Attack,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,People's Majlis,Residence of Former Member: Abdul Ghafoor,122.0,Maldives,Muslim extremists,,8,Incendiary,18.0,Arson/Fire,0.0,0.0,,"""Maldives: Three Arrested in Connection With Minivan News Journalist's Disappearance,"" Minivan News Online, September 28, 2014.","""Maldives: MDP Office Comes Under Arson Attack Amid Escalating Tensions With Radical Muslims,"" Minivan News Online, September 26, 2014.",
2014,9,28,6,Algeria,10,Middle East & North Africa,Sidi Bel Abbes,Telagh,34.789675,-0.553424,"09/28/2014: Assailants opened fire on soldiers who were inspecting a power plant in Telagh town, Sidi Bel Abbes province, Algeria. Two soldiers were killed in the attack. No group claimed responsibility; however, sources attributed the incident to Muslim fundamentalists.",Insurgency/Guerilla Action,Armed Assault,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",People's National Army (ANP),Soldiers,6.0,Algeria,Muslim extremists,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,2.0,0.0,,"""Islamist   gunmen   kill two soldiers in western Algeria,"" Agence France Presse -- English, September 29, 2014.","""Terrorists Kill Two Soldiers in Southern Algeria,"" El-Watan Online, September 29, 2014.",
2014,9,28,209,Turkey,10,Middle East & North Africa,Sanliurfa,Suruc,36.975594,38.426398999999996,"09/28/2014: Assailants in Syria fired three mortar shells into Suruc town, Sanliurfa province, Turkey. One shell struck a house, wounding three people, while the other two fell in open areas. No group claimed responsibility; however, sources attributed the incident to Islamic State of Iraq and the Levant (ISIL).",State Actors,Bombing/Explosion,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,3.0,"There is reason to doubt that this incident meets terrorism-related criteria because the rocket was launched during fighting between Islamic State of Iraq and the Levant (ISIL) and People's Protection Force (YPG) fighters. Sources are unsure if the YPG, a state actor, fired the rocket.","""Stray mortar shells from Syria injure three Turks,"" Xinhua General News Service, September 29, 2014.","""Mortar shells hit Turkish border town, three hurt,"" World Bulletin, September 29, 2014.",
2014,10,4,183,South Africa,11,Sub-Saharan Africa,Western Cape,Wynberg,-34.008446,18.466182,"10/04/2014: Assailants set fire to the Open Mosque in Wynberg, Cape Town, South Africa. There were no reported casualties resulting from the blaze. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",,Facility/Infrastructure Attack,Religious Figures/Institutions,86.0,Place of Worship,Open Mosque,Mosque,183.0,South Africa,Muslim extremists,"The specific motive is unknown; however, sources noted that the targeted mosque had received a number of recent threats for allowing women and Christians to lead prayer. Sources also noted that the religious institution was the first South African mosque to be described as gay-friendly.",8,Incendiary,18.0,Arson/Fire,0.0,0.0,,"""Arson Attack Suspected On South Africa's First Gay Friendly Mosque,"" AFP (World Service), October 4, 2014.","""Police probe arson attack on Open Mosque,"" SABC, October 4, 2014.","""RSA: Arsonists Set 'Open Mosque' Alight, Break Windows; Founder Says Building To Remain Open,"" Cape Times Online, October 6, 2014."
2014,10,5,167,Russia,9,Eastern Europe,Chechnya,Grozny,43.320229,45.654491,"10/05/2014: A suicide bomber attempted to attack a concert hall in Grozny city, Chechnya republic, Russia. When police confronted him, the bomber detonated an explosive device. In addition to the assailant, five police officers were killed and 12 others were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that Muslim fundamentalists were involved.",,Bombing/Explosion,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",Not Applicable,Grozny City Day Celebration,167.0,Russia,Muslim extremists,"The specific motive is unknown; however, officials stated that the attack was meant to be a show of force by Muslim fundamentalists.",6,Explosives,13.0,Suicide (carried bodily by human being),6.0,12.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Police killed in attack in Russia's Chechnya,"" Al Jazeera, October 6, 2014.","""Chechen police kill suspected organizer of deadly blast in Groznyy,"" Interfax, October 18, 2014.","""Deadly suicide bombing in Chechnya targeted holiday celebrations,"" UPI, October 6, 2014."
2014,10,16,6,Algeria,10,Middle East & North Africa,Bordj Bou Arreridj,Zemmoura,36.270303000000006,4.846284,"10/16/2014: Assailants opened fire on a police vehicle in Zemmoura town, Bordj Bou Arreridj province, Algeria. Three police officers were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",,Armed Assault,Police,23.0,Police Patrol (including vehicles and convoys),Algerian Police,Patrol,6.0,Algeria,Muslim extremists,,5,Firearms,5.0,Unknown Gun Type,3.0,0.0,,"""Three   police   killed in Algeria   ambush:   security,"" Agence France Presse -- English, October 16, 2014.","""Three Policemen Killed in Terrorist Attack in Bordj Bou Arreridj,"" AllAfrica.com, October 17, 2014.",
2014,10,18,209,Turkey,10,Middle East & North Africa,Sanliurfa,Mursitpinar,36.90463,38.345312,"10/18/2014: Several mortars landed near the Mursitpinar Border Crossing Mursitpinar town, Sanliurfa province, Turkey. There were no reported casualties in the blasts. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Police,24.0,Police Checkpoint,Turkish National Police (EGM),Mursitpinar Border Crossing,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""Kurds thwart fresh ISIS bid to cut off Kobani,"" The Gulf Today, October 18, 2014.",,
2014,10,20,38,Canada,1,North America,Quebec,Saint-Jean-sur-Richelieu,45.313186,-73.25930699999999,"10/20/2014: An assailant in a vehicle struck two Canadian Armed Forces soldiers in Saint-Jean-sur-Richelieu city, Quebec province, Canada. The assailant then led police on a chase, crashed his vehicle, and approached police with a knife before being shot and killed. One of the soldiers was killed while the other was injured in the assault. No group claimed responsibility; however, authorities identified the attacker as Martin Couture-Rouleau.",,Armed Assault,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Canadian Armed Forces,Soldiers,38.0,Canada,Jihadi-inspired extremists,,9,Melee,23.0,Knife or Other Sharp Object,2.0,1.0,,"""Suspect killed after hitting two Canadian soldiers with car,"" Agence France Presse -- English, October 20, 2014.","""Canada 'will not be intimidated' by parliament attack: PM,"" The Nation Pakistan, October 24, 2014.","""Soldier killed in Quebec attack,"" The Australian, October 21, 2014."
2014,10,22,38,Canada,1,North America,Ontario,Ottawa,45.423571,-75.700909,"10/22/2014: An assailant attacked a ceremonial guard at the National War Memorial and proceeded to enter the Parliament building on Parliament Hill in Ottawa city, Ottawa province, Canada. Two people were killed, including Corporal Nathan Frank Cirillo and the assailant, and three people were wounded in the attack. Michael Zehaf-Bibeau, a convert to Islam, was responsible for the incident.",,Armed Assault,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Canadian Armed Forces,Corporal: Nathan Frank Cirillo,38.0,Canada,Jihadi-inspired extremists,"The specific motive is unknown; however, authorities stated that the assailant carried out the attack because he was opposed to Canada's foreign policy.",5,Firearms,4.0,Rifle/Shotgun (non-automatic),2.0,3.0,,"""ISIS goes global: Mapping 50 ISIS attacks that kill 1,100 in 18 countries,"" CNN Wire, December 17, 2015.","""Canadian Police Say Ottawa Attack Was Work of Lone Gunman,"" New York Times, October 23, 2014.","""Ottawa Shooter Made Video Showing Political Motives,"" Bloomberg, October 26, 2014."
